,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,locale
DP05_0049E+Estimate!!RACE!!Total population!!One race!!Asian!!Korean,-0.09041403959575649,-0.09103394109058463,,,,,-0.08914212597050081,-0.07165894033205805,-0.06648927957556221,-0.08372963121888231,-0.07455783026974867,-0.08231554458678866,-0.0876232045115916,-0.07188475555494425,-0.0570646946446698,,,,,,,,,,,,,,,-0.13471957066529552,,-0.13471957066529539,,,,nyc
DP05_0050E+Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,0.018591613264441895,0.018475688576713716,,,,,0.018592610600623435,-0.009504268253424106,0.014428823687377777,0.018310225338963555,-0.010775930016740286,0.0022221331438428784,0.016400761847247917,-0.008889837054579627,0.014503151377095238,,,,,,,,,,,,,,,-0.08503092920109075,,-0.08503092920109075,,,,nyc
DP05_0051E+Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,0.022833258308281666,0.021095798537917886,,,,,0.027972446265032078,0.03783693162411906,-0.05042074600172169,0.03417190068256474,0.05813341555959612,-0.056852309765424,-9.668998100257343e-05,0.017980980797643212,-0.060341489226201986,,,,,,,,,,,,,,,-0.1029904669833639,,-0.10299046698336403,,,,nyc
DP05_0052E+Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,0.07880334118091159,0.07904594555017955,,,,,0.07594865744570212,0.049839316941802915,0.03487019690299521,0.0712728929213811,0.048701137383485874,6.504578465009926e-05,0.08058647875670677,0.05062393038239227,0.037193690912485575,,,,,,,,,,,,,,,-0.013854665772535305,,-0.013854665772535326,,,,nyc
DP05_0053E+Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,0.023159642959134686,0.022726847515017898,,,,,0.019065592142839833,0.0133365076021881,-0.0005116490641182697,0.024271821989137028,0.020327023115848216,-0.009182240676654489,0.02390280802126344,0.015458919134466934,0.007259715805710044,,,,,,,,,,,,,,,-0.022425337074932123,,-0.022425337074932116,,,,nyc
DP05_0054E+Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,-0.006565633946394442,-0.00450991993506416,,,,,0.0018405953314995535,0.001968768138799113,-0.017855457723288892,-0.022607603772131543,-0.022564367827986237,-0.023985717847101153,0.0025160892957869045,0.0011373883040299677,0.010817287547717243,,,,,,,,,,,,,,,-0.012124127358561188,,-0.012124127358561195,,,,nyc
DP05_0055E+Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,0.06247867526072659,0.06347408089814702,,,,,0.05158363365058446,0.025918828647349318,0.03022002971891636,0.06427237199059384,0.036071879895060166,-0.003877736241303398,0.06571150479590461,0.036980611771010245,0.008415476527227166,,,,,,,,,,,,,,,0.0013109431445390036,,0.001310943144539026,,,,nyc
DP05_0056E+Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,0.07537090284015042,0.07491374145960839,,,,,0.07578806069874615,0.05167689751016822,0.04941240500356814,0.06888932123887558,0.04940953619689526,0.020925728821727024,0.07224005962621866,0.046800197176795746,0.041545950539277246,,,,,,,,,,,,,,,0.005890282722006301,,0.0058902827220063,,,,nyc
DP05_0057E+Estimate!!RACE!!Total population!!One race!!Some other race,0.605452700556259,0.6043401509865176,,,,,0.5982443561522864,0.4089878158803998,0.10433414045068819,0.5854935817683248,0.4384325953488403,0.1112249510642272,0.5559661132187443,0.39108553463901036,0.0994972163309557,,,,,,,,,,,,,,,0.03591889139947901,,0.035918891399479104,,,,nyc
DP05_0058E+Estimate!!RACE!!Total population!!Two or more races,0.27127507684058527,0.26839575443132324,,,,,0.27406879708857573,0.2207999353072292,-0.010567137799547113,0.2620392098655444,0.23249287560921106,-0.002779738947265906,0.24181215993890653,0.1970542205227376,-0.010644110830234577,,,,,,,,,,,,,,,-0.11605416271445496,,-0.11605416271445508,,,,nyc
DP05_0059E+Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,0.20892185305240732,0.20722014926613966,,,,,0.21375826887640753,0.1737884879989679,0.017164931507232497,0.20470458749495862,0.17988677914256201,0.02098010418756213,0.17942608893496387,0.14777363005645575,0.02107206137608109,,,,,,,,,,,,,,,-0.05431590512326216,,-0.0543159051232622,,,,nyc
DP05_0060E+Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,0.06588927205490948,0.06502899879186569,,,,,0.06897851977341496,0.0615067223134076,0.0012321054459700804,0.06648237580865574,0.06731580338985844,0.0008933157255020986,0.052345327714622074,0.05217614868939054,-0.005296675716848859,,,,,,,,,,,,,,,-0.045578778190906916,,-0.04557877819090688,,,,nyc
DP05_0061E+Estimate!!RACE!!Total population!!Two or more races!!White and Asian,-0.05513005272790149,-0.05755925660505635,,,,,-0.04924154614240335,-0.012776577538898404,-0.12910424099883003,-0.045970663663276214,-0.00310192484592976,-0.1281537349720648,-0.06588126364845756,-0.025209618644545097,-0.12030841113125441,,,,,,,,,,,,,,,-0.1998619675158032,,-0.1998619675158035,,,,nyc
DP05_0062E+Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,0.20107649280694825,0.19973277972174197,,,,,0.18934857774377098,0.1477783628107148,0.049698522396391435,0.19710212424720333,0.1673076933136539,0.04804049601824355,0.19335395564966418,0.14915633060434141,0.049407521472330164,,,,,,,,,,,,,,,0.018961958680826358,,0.018961958680826334,,,,nyc
DP05_0063E+Estimate!!Race alone or in combination with one or more other races!!Total population,0.4417422161224842,0.4364365129585987,,,,,0.4254917065040566,0.36592553643203907,0.07658104816809722,0.4278944141902874,0.39302557980074776,0.06789293020896252,0.41872836864992796,0.3658007217517024,0.06937598021467321,,,,,,,,,,,,,,,-0.1937487577856436,,-0.19374875778564407,,,,nyc
DP05_0064E+Estimate!!Race alone or in combination with one or more other races!!Total population!!White,-0.13515326889134185,-0.13813281584581635,,,,,-0.12394897708386833,-0.08046704006951183,-0.02070567618989179,-0.13138295943653788,-0.08775212109023187,-0.03569102586848002,-0.13546347363508543,-0.08516874691598203,-0.031582860041472725,,,,,,,,,,,,,,,-0.3417230848658529,,-0.3417230848658533,,,,nyc
DP05_0065E+Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,0.5900701751448838,0.586992784086362,,,,,0.5538642131204388,0.5084173932563635,0.12678874877330107,0.5645215711231677,0.5380062433097369,0.1398164818234834,0.5859896086992362,0.5293401350448627,0.14004022514962883,,,,,,,,,,,,,,,0.22272532323573294,,0.2227253232357335,,,,nyc
DP05_0066E+Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,0.24383968827074634,0.24172183026482577,,,,,0.2511338016270985,0.19951652176785237,0.03626163419979349,0.22630330843294066,0.19425989161145285,0.03609688540091339,0.2221432124962313,0.17673128886408865,0.025802273842415745,,,,,,,,,,,,,,,-0.018747463170735387,,-0.01874746317073536,,,,nyc
DP05_0067E+Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,-0.1469068851245286,-0.14907557145963773,,,,,-0.1464106492893925,-0.11709131386290629,-0.08185231941885243,-0.12720537263491014,-0.10719896042837265,-0.10142155953080091,-0.1507678904029723,-0.12487044808253406,-0.09362039184584317,,,,,,,,,,,,,,,-0.23959035863776154,,-0.23959035863776187,,,,nyc
DP05_0068E+Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,0.11253881785813052,0.11127533487650595,,,,,0.11306874914305437,0.07085541786359555,0.029411271657757785,0.10343542907267483,0.07079371626845717,0.006983766582092082,0.10730694126467612,0.06393952534317211,0.024741300474400894,,,,,,,,,,,,,,,-0.02265905534093348,,-0.022659055340933557,,,,nyc
DP05_0069E+Estimate!!Race alone or in combination with one or more other races!!Total population!!Some other race,0.6007366057096996,0.5995889817809947,,,,,0.5936206543574402,0.40671314778260775,0.10217216939826848,0.5804480148832306,0.4355354778553641,0.10967160648032502,0.552159269633536,0.3888967632832828,0.09706852438980021,,,,,,,,,,,,,,,0.03170437921561136,,0.031704379215611374,,,,nyc
DP05_0070E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population,0.4417422161224842,0.4364365129585987,,,,,0.4254917065040566,0.36592553643203907,0.07658104816809722,0.4278944141902874,0.39302557980074776,0.06789293020896252,0.41872836864992796,0.3658007217517024,0.06937598021467321,,,,,,,,,,,,,,,-0.1937487577856436,,-0.19374875778564407,,,,nyc
DP05_0071E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),0.5696835851808103,0.5671878738344284,,,,,0.5619746840350699,0.3913419487971002,0.12162271410685091,0.54745530695612,0.41106558381396574,0.1307132714763504,0.528345967375596,0.37524943270363637,0.11832671318718913,,,,,,,,,,,,,,,-0.026112314608293014,,-0.02611231460829303,,,,nyc
DP05_0072E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,0.25561673985497646,0.2537898101923846,,,,,0.26141361376189953,0.17058976986656674,0.04854049050840382,0.2553308485251256,0.18707647525980997,0.048846650312042085,0.2139552387399265,0.14018510116309438,0.040383229732032316,,,,,,,,,,,,,,,-0.0695002623312742,,-0.0695002623312744,,,,nyc
DP05_0073E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,0.5088668585019852,0.505906920139874,,,,,0.48371556558150025,0.3344906749837617,0.20044836489535836,0.48207467748098043,0.3532015193381806,0.21649117657753886,0.5032430428527376,0.3576234182125656,0.20220798590672676,,,,,,,,,,,,,,,0.008421253701395934,,0.008421253701395985,,,,nyc
DP05_0074E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,0.19613506100351277,0.1944159596528861,,,,,0.19753414671470057,0.14240869998483766,0.0018423658198357016,0.1865114560229359,0.14780398603282077,0.016706928607015985,0.1790808908209301,0.13219843782464108,0.003685232759998443,,,,,,,,,,,,,,,-0.08247508407382159,,-0.08247508407382129,,,,nyc
DP05_0075E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,0.5092904025837566,0.5076664252507957,,,,,0.5082088795431544,0.35842897742366386,0.06764161962531412,0.48983312375399524,0.3732033489287661,0.07266135650612082,0.46448375096564964,0.3332758642828595,0.06438577500876311,,,,,,,,,,,,,,,-0.017914010142681958,,-0.01791401014268212,,,,nyc
DP05_0076E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,0.10496843882832496,0.10036243986634065,,,,,0.09091098932237492,0.14895702558085613,0.0006030262728710312,0.10504086768831178,0.16711420458869422,-0.017080676946804853,0.10847211750281813,0.16118841669421272,-0.0057235339643833824,,,,,,,,,,,,,,,-0.2181266310802317,,-0.21812663108023245,,,,nyc
DP05_0077E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,-0.23871741716676007,-0.24052435123501775,,,,,-0.22551004409158212,-0.15188059049184646,-0.04995597173012112,-0.23077448469895284,-0.1597869061243497,-0.0692558012677805,-0.2324300708217471,-0.15205809189407854,-0.05921577814767419,,,,,,,,,,,,,,,-0.3170347149762388,,-0.3170347149762382,,,,nyc
DP05_0078E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,0.5446557487308413,0.5418010805123948,,,,,0.5075040519570022,0.48101756914896004,0.11803241984858154,0.5216186645348545,0.5098244444192206,0.13011359548504384,0.5449794024522162,0.5045587105115988,0.13127912584406853,,,,,,,,,,,,,,,0.23758297167503786,,0.23758297167503845,,,,nyc
DP05_0079E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,0.06791142787444593,0.06765453690956641,,,,,0.0695069210279194,0.06175134966960823,0.016720028164761397,0.06584174876210595,0.05280797481856242,0.009509561301920781,0.05911499871422629,0.050198656947684515,0.01122236427017836,,,,,,,,,,,,,,,0.06630690831968007,,0.06630690831968013,,,,nyc
DP05_0080E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,-0.1537297621333365,-0.15573974713416555,,,,,-0.15365513898158317,-0.1255683317786481,-0.07458503813260625,-0.1340827683952387,-0.1164465669909375,-0.09413420042597571,-0.15606745868838426,-0.13182144589537442,-0.08695842500380105,,,,,,,,,,,,,,,-0.2303760639218777,,-0.2303760639218777,,,,nyc
DP05_0081E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,0.03825213527385616,0.038235155671098864,,,,,0.04071977281308277,0.02936043439753759,0.02362706674972514,0.04244842710980924,0.03393529171334143,-0.01387868426833919,0.02500928119294049,0.015677143103600993,0.02117044683690807,,,,,,,,,,,,,,,-0.019944045907076907,,-0.019944045907076918,,,,nyc
DP05_0082E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,0.0066419245009042465,0.006431739605270091,,,,,0.007260313413877065,-0.0009323618092726857,-0.013385621420716759,0.00867224216787328,0.0010517977616875953,-0.015344356853391831,0.0025725116140182646,-0.006347860667430829,-0.0383977650406028,,,,,,,,,,,,,,,0.042514074243346696,,0.0425140742433467,,,,nyc
DP05_0083E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,0.07043696696196736,0.06691863084220305,,,,,0.06919598781285989,0.08293482917220972,-0.08063422568136844,0.07587855380254487,0.10633313775765921,-0.08539227941655905,0.05606895467925062,0.07264513927766197,-0.09034201850803737,,,,,,,,,,,,,,,-0.16344142958928465,,-0.16344142958928465,,,,nyc
DP05_0084E+Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,0.023561071314033274,0.02347262064855936,,,,,0.02350858029427664,0.01593884572926017,-0.016315775537951407,0.03833486541809198,0.04026341236432632,-0.02182522950358973,0.003077156675457711,1.2728488434616318e-05,-0.04579856744829785,,,,,,,,,,,,,,,-2.2057443794745706e-05,,-2.205744379477542e-05,,,,nyc
overall-city-eviction-rate,1.1825861510262351e-15,7.30769232011422e-16,,,,,7.300149210267594e-15,-1.882555073822328e-15,1.716663581940725e-14,-1.877520072611606e-15,-2.2794087038832044e-15,1.8149070405370386e-14,7.847282383691935e-15,-3.635736703086682e-16,1.8596073086849447e-14,,,,,,,,,,,,,,,-6.25468384079872e-16,,1.5961368395609738e-16,,,,nyc
total-households,0.022226074211954827,0.017196420916366528,,,,,0.00772295945462359,-0.023753771858583628,0.020394226894943482,0.03171493396386249,0.015303524868641283,0.059263299787451054,0.006792348438090068,-0.020607304473512056,0.04654309345197091,,,,,,,,,,,,,,,-0.025246038406373794,,-0.025246038406373655,,,,diff
total-renter-occupied-households,-0.22312293895427626,-0.22905741796000978,,,,,-0.2209332519752491,-0.26142811038916347,-0.13658266748134812,-0.22269432722695448,-0.23749322250037103,-0.1402420604180346,-0.24426476199113406,-0.2681920631133312,-0.11116089805941841,,,,,,,,,,,,,,,-0.2085623204774203,,-0.2085623204774205,,,,diff
total-owner-occupied-households,0.037033831140679124,0.03704447202910843,,,,,0.01805838672629348,0.02497252887309001,0.18901675896172104,0.056949262774579706,0.04924887587286236,0.23480668301273167,0.050424994413630964,0.03994925909564628,0.19028680115076035,,,,,,,,,,,,,,,0.14529187282120065,,0.14529187282120068,,,,diff
total-owner-occupied-households-mortgage,0.031181328576976503,0.03152872279677474,,,,,0.0124019168045644,0.004612814134197618,0.2265263591922716,0.056384084810697926,0.032095889826798674,0.284643731074526,0.04091947977938998,0.011486271573915602,0.2533118944720283,,,,,,,,,,,,,,,0.200678287003283,,0.20067828700328272,,,,diff
households-children,0.3345381686598391,0.33165679949124094,,,,,0.2933238080264244,0.18740775921195604,0.09169513948107066,0.3506853754706024,0.27530850015301844,0.140953134303844,0.3087770737245984,0.21218232848252416,0.13559036463514368,,,,,,,,,,,,,,,-0.004484202722773639,,-0.004484202722773695,,,,diff
single-parent-household,0.10631510742966432,0.10414358457125616,,,,,0.058202443771577794,-0.08887592262908806,0.03788808148325645,0.12646267796346544,0.020399051872575402,0.07122389142995493,0.08688605682256945,-0.046754514775792844,0.06251481388631808,,,,,,,,,,,,,,,-0.07171099107541667,,-0.07171099107541658,,,,diff
older-adult-alone,0.22718816836848577,0.22126820119785814,,,,,0.21089070699204882,0.2713031204367531,0.20767207004544652,0.22839113221081014,0.27772416685655477,0.06617037471968815,0.22014763335373178,0.2712815305658915,0.09422658130427303,,,,,,,,,,,,,,,0.02681489845429333,,0.02681489845429369,,,,diff
level-of-education,0.16025188499014795,0.15519820873988532,,,,,0.1414816168842871,0.10670264280786501,0.02456937748605626,0.1752174684740843,0.15617069578417336,0.07816011639288635,0.1357807312520256,0.10403397687428267,0.0546988721893045,,,,,,,,,,,,,,,-0.04212270577118116,,-0.042122705771180075,,,,diff
immigrant-status,0.06467770656750099,0.06052910555708685,,,,,0.07223330757837204,-0.004612323856471312,-0.12070006479229109,0.07835663834792694,0.03396947855114957,-0.08791610149511543,0.012561494033791532,-0.049069261132574093,-0.08369239588688229,,,,,,,,,,,,,,,-0.08572781033012722,,-0.08572781033012691,,,,diff
english-fluency,0.08630820258039462,0.08359978177508448,,,,,0.08441457004682579,0.0007149426121191849,-0.12839841790598824,0.10820976826337164,0.057350902565359685,-0.07873341364377548,0.037043571578915635,-0.024533698205604748,-0.09177791069250436,,,,,,,,,,,,,,,-0.13425464658903977,,-0.13425464658903952,,,,diff
drive-to-work,-0.14181195561805882,-0.14138482339156427,,,,,-0.1537915969167775,-0.1951806052346352,0.1662996925829558,-0.12010740747409884,-0.1729551520981315,0.22754148370246904,-0.1394596433195842,-0.19599046985250276,0.20697110593024387,,,,,,,,,,,,,,,0.21919764424144492,,0.21919764424144508,,,,diff
public-transport-to-work,-0.19353174238320242,-0.19932195354135973,,,,,-0.1749420263572477,-0.1973792819393746,-0.1472139059547178,-0.17728955127770096,-0.16826705721606555,-0.1300286028469552,-0.23506556912627286,-0.2392041517242804,-0.11596034308737967,,,,,,,,,,,,,,,-0.39778108824715874,,-0.397781088247159,,,,diff
vacant-properties,-0.30368128301572933,-0.3083045917216445,,,,,-0.3005511464759776,-0.3185018660484869,-0.05337665177872699,-0.3040630976954898,-0.31413466646559185,0.013734102568961563,-0.2922222551341406,-0.3089146814885608,-0.03992821828068121,,,,,,,,,,,,,,,-0.10806930947879846,,-0.10806930947879904,,,,diff
live-in-mobile-home,0.04799092688952949,0.04709924948333595,,,,,0.007617186891273275,-0.0016264385730412525,-0.050315520950613285,0.035534263913940115,0.03555937000718287,0.001395031794969491,0.08402249579214457,0.07116580677401574,-0.02286135069095764,,,,,,,,,,,,,,,-0.0617010481853136,,-0.06170104818531365,,,,diff
